Covid,Electricity,Season,State,Time,WeekTime,Value
No,Regional Reference Price,Spring,New South Wales,12:30:00,Weekday,77.13430769
No,Electricity Demand,Spring,New South Wales,13:00:00,Weekday,7719.695115
No,Regional Reference Price,Spring,New South Wales,13:00:00,Weekday,77.04246154
No,Electricity Demand,Spring,New South Wales,13:30:00,Weekday,7745.918385
No,Regional Reference Price,Spring,New South Wales,13:30:00,Weekday,77.974
No,Electricity Demand,Spring,New South Wales,14:00:00,Weekday,7783.700769
No,Regional Reference Price,Spring,New South Wales,14:00:00,Weekday,82.337
No,Electricity Demand,Spring,New South Wales,14:30:00,Weekday,7815.958808
No,Regional Reference Price,Spring,New South Wales,14:30:00,Weekday,81.33046154
No,Electricity Demand,Spring,New South Wales,15:00:00,Weekday,7914.951577
No,Regional Reference Price,Spring,New South Wales,15:00:00,Weekday,95.34161539
No,Electricity Demand,Spring,New South Wales,15:30:00,Weekday,8011.447577
No,Regional Reference Price,Spring,New South Wales,15:30:00,Weekday,137.0824231
No,Electricity Demand,Spring,New South Wales,16:00:00,Weekday,8149.764538
No,Regional Reference Price,Spring,New South Wales,16:00:00,Weekday,102.4717308
No,Electricity Demand,Spring,New South Wales,16:30:00,Weekday,8268.754538
No,Regional Reference Price,Spring,New South Wales,16:30:00,Weekday,92.54042308
No,Electricity Demand,Spring,New South Wales,17:00:00,Weekday,8421.490654
No,Regional Reference Price,Spring,New South Wales,17:00:00,Weekday,98.42838462
No,Electricity Demand,Spring,New South Wales,17:30:00,Weekday,8481.652808
No,Regional Reference Price,Spring,New South Wales,17:30:00,Weekday,93.92134615
No,Electricity Demand,Spring,New South Wales,18:00:00,Weekday,8636.017731
No,Regional Reference Price,Spring,New South Wales,18:00:00,Weekday,108.8030385
No,Electricity Demand,Spring,New South Wales,18:30:00,Weekday,8722.256269
No,Regional Reference Price,Spring,New South Wales,18:30:00,Weekday,118.5541538
No,Electricity Demand,Spring,New South Wales,19:00:00,Weekday,8747.721885
No,Regional Reference Price,Spring,New South Wales,19:00:00,Weekday,134.8503462
No,Electricity Demand,Spring,New South Wales,19:30:00,Weekday,8626.312538
No,Regional Reference Price,Spring,New South Wales,19:30:00,Weekday,109.2648462
No,Electricity Demand,Spring,New South Wales,20:00:00,Weekday,8454.662308
No,Regional Reference Price,Spring,New South Wales,20:00:00,Weekday,98.38653846
No,Electricity Demand,Spring,New South Wales,20:30:00,Weekday,8270.678
No,Regional Reference Price,Spring,New South Wales,20:30:00,Weekday,90.38130769
No,Electricity Demand,Spring,New South Wales,21:00:00,Weekday,8051.135885
No,Regional Reference Price,Spring,New South Wales,21:00:00,Weekday,83.27426923
No,Electricity Demand,Spring,New South Wales,21:30:00,Weekday,7933.727731
No,Regional Reference Price,Spring,New South Wales,21:30:00,Weekday,81.31315385
No,Electricity Demand,Spring,New South Wales,22:00:00,Weekday,7745.258654
No,Regional Reference Price,Spring,New South Wales,22:00:00,Weekday,73.70634615
No,Electricity Demand,Spring,New South Wales,22:30:00,Weekday,7740.457962
No,Regional Reference Price,Spring,New South Wales,22:30:00,Weekday,94.18784615
No,Electricity Demand,Spring,New South Wales,23:00:00,Weekday,7594.694846
No,Regional Reference Price,Spring,New South Wales,23:00:00,Weekday,82.38473077
No,Electricity Demand,Spring,New South Wales,23:30:00,Weekday,7480.593654
No,Regional Reference Price,Spring,New South Wales,23:30:00,Weekday,81.74938462
No,Electricity Demand,Spring,New South Wales,00:00:00,Weekend,7188.333173
No,Regional Reference Price,Spring,New South Wales,00:00:00,Weekend,79.77865385
No,Electricity Demand,Spring,New South Wales,00:30:00,Weekend,7017.473173
No,Regional Reference Price,Spring,New South Wales,00:30:00,Weekend,70.37509615
No,Electricity Demand,Spring,New South Wales,01:00:00,Weekend,6828.592596
No,Regional Reference Price,Spring,New South Wales,01:00:00,Weekend,66.985
No,Electricity Demand,Spring,New South Wales,01:30:00,Weekend,6590.179423
No,Regional Reference Price,Spring,New South Wales,01:30:00,Weekend,63.46298077
No,Electricity Demand,Spring,New South Wales,02:00:00,Weekend,6384.922596
No,Regional Reference Price,Spring,New South Wales,02:00:00,Weekend,62.84894231
No,Electricity Demand,Spring,New South Wales,02:30:00,Weekend,6182.345577
No,Regional Reference Price,Spring,New South Wales,02:30:00,Weekend,60.61923077
No,Electricity Demand,Spring,New South Wales,03:00:00,Weekend,6046.478173
No,Regional Reference Price,Spring,New South Wales,03:00:00,Weekend,59.85153846
No,Electricity Demand,Spring,New South Wales,03:30:00,Weekend,5962.746538
No,Regional Reference Price,Spring,New South Wales,03:30:00,Weekend,58.84644231
No,Electricity Demand,Spring,New South Wales,04:00:00,Weekend,5930.875385
No,Regional Reference Price,Spring,New South Wales,04:00:00,Weekend,58.36336539
No,Electricity Demand,Spring,New South Wales,04:30:00,Weekend,5956.147404
No,Regional Reference Price,Spring,New South Wales,04:30:00,Weekend,58.96451923
No,Electricity Demand,Spring,New South Wales,05:00:00,Weekend,5996.667212
No,Regional Reference Price,Spring,New South Wales,05:00:00,Weekend,58.38548077
No,Electricity Demand,Spring,New South Wales,05:30:00,Weekend,6118.731635
No,Regional Reference Price,Spring,New South Wales,05:30:00,Weekend,59.81836539
No,Electricity Demand,Spring,New South Wales,06:00:00,Weekend,6245.694423
No,Regional Reference Price,Spring,New South Wales,06:00:00,Weekend,60.60394231
No,Electricity Demand,Spring,New South Wales,06:30:00,Weekend,6453.363269
No,Regional Reference Price,Spring,New South Wales,06:30:00,Weekend,61.30394231
No,Electricity Demand,Spring,New South Wales,07:00:00,Weekend,6661.542404
No,Regional Reference Price,Spring,New South Wales,07:00:00,Weekend,64.06961539
No,Electricity Demand,Spring,New South Wales,07:30:00,Weekend,6852.134808
No,Regional Reference Price,Spring,New South Wales,07:30:00,Weekend,62.73038462
No,Electricity Demand,Spring,New South Wales,08:00:00,Weekend,7017.442115
No,Regional Reference Price,Spring,New South Wales,08:00:00,Weekend,64.25634615
No,Electricity Demand,Spring,New South Wales,08:30:00,Weekend,7163.311058
No,Regional Reference Price,Spring,New South Wales,08:30:00,Weekend,69.03759615
No,Electricity Demand,Spring,New South Wales,09:00:00,Weekend,7177.735385
No,Regional Reference Price,Spring,New South Wales,09:00:00,Weekend,66.27519231
No,Electricity Demand,Spring,New South Wales,09:30:00,Weekend,7190.795673
No,Regional Reference Price,Spring,New South Wales,09:30:00,Weekend,67.99798077
No,Electricity Demand,Spring,New South Wales,10:00:00,Weekend,7105.300481
No,Regional Reference Price,Spring,New South Wales,10:00:00,Weekend,62.65971154
No,Electricity Demand,Spring,New South Wales,10:30:00,Weekend,7050.947692
No,Regional Reference Price,Spring,New South Wales,10:30:00,Weekend,61.73048077
No,Electricity Demand,Spring,New South Wales,11:00:00,Weekend,6967.822404
No,Regional Reference Price,Spring,New South Wales,11:00:00,Weekend,63.46153846
No,Electricity Demand,Spring,New South Wales,11:30:00,Weekend,6882.156154
No,Regional Reference Price,Spring,New South Wales,11:30:00,Weekend,61.76057692
No,Electricity Demand,Spring,New South Wales,12:00:00,Weekend,6825.063365
No,Regional Reference Price,Spring,New South Wales,12:00:00,Weekend,58.57394231
No,Electricity Demand,Spring,New South Wales,12:30:00,Weekend,6790.18875
No,Regional Reference Price,Spring,New South Wales,12:30:00,Weekend,58.38903846
No,Electricity Demand,Spring,New South Wales,13:00:00,Weekend,6763.806346
No,Regional Reference Price,Spring,New South Wales,13:00:00,Weekend,57.01826923
No,Electricity Demand,Spring,New South Wales,13:30:00,Weekend,6748.871635
No,Regional Reference Price,Spring,New South Wales,13:30:00,Weekend,56.48269231
No,Electricity Demand,Spring,New South Wales,14:00:00,Weekend,6765.871923
No,Regional Reference Price,Spring,New South Wales,14:00:00,Weekend,58.25778846
No,Electricity Demand,Spring,New South Wales,14:30:00,Weekend,6814.771058
No,Regional Reference Price,Spring,New South Wales,14:30:00,Weekend,60.31923077
No,Electricity Demand,Spring,New South Wales,15:00:00,Weekend,6911.699231
No,Regional Reference Price,Spring,New South Wales,15:00:00,Weekend,65.51528846
No,Electricity Demand,Spring,New South Wales,15:30:00,Weekend,7019.515673
No,Regional Reference Price,Spring,New South Wales,15:30:00,Weekend,65.66990385
No,Electricity Demand,Spring,New South Wales,16:00:00,Weekend,7172.095962
No,Regional Reference Price,Spring,New South Wales,16:00:00,Weekend,72.62615385
No,Electricity Demand,Spring,New South Wales,16:30:00,Weekend,7296.554808
No,Regional Reference Price,Spring,New South Wales,16:30:00,Weekend,71.10855769
No,Electricity Demand,Spring,New South Wales,17:00:00,Weekend,7502.61375
No,Regional Reference Price,Spring,New South Wales,17:00:00,Weekend,78.37307692
No,Electricity Demand,Spring,New South Wales,17:30:00,Weekend,7652.198365
No,Regional Reference Price,Spring,New South Wales,17:30:00,Weekend,80.98038462
No,Electricity Demand,Spring,New South Wales,18:00:00,Weekend,7862.407596
No,Regional Reference Price,Spring,New South Wales,18:00:00,Weekend,94.40528846
No,Electricity Demand,Spring,New South Wales,18:30:00,Weekend,8036.407788
No,Regional Reference Price,Spring,New South Wales,18:30:00,Weekend,113.3320192
No,Electricity Demand,Spring,New South Wales,19:00:00,Weekend,8081.191538
No,Regional Reference Price,Spring,New South Wales,19:00:00,Weekend,125.5434615
No,Electricity Demand,Spring,New South Wales,19:30:00,Weekend,7993.825385
No,Regional Reference Price,Spring,New South Wales,19:30:00,Weekend,99.97778846
No,Electricity Demand,Spring,New South Wales,20:00:00,Weekend,7848.220673
No,Regional Reference Price,Spring,New South Wales,20:00:00,Weekend,91.93548077
No,Electricity Demand,Spring,New South Wales,20:30:00,Weekend,7715.392308
No,Regional Reference Price,Spring,New South Wales,20:30:00,Weekend,86.52384615
No,Electricity Demand,Spring,New South Wales,21:00:00,Weekend,7574.425
No,Regional Reference Price,Spring,New South Wales,21:00:00,Weekend,78.83365385
No,Electricity Demand,Spring,New South Wales,21:30:00,Weekend,7454.645481
No,Regional Reference Price,Spring,New South Wales,21:30:00,Weekend,74.70048077
No,Electricity Demand,Spring,New South Wales,22:00:00,Weekend,7319.041731
No,Regional Reference Price,Spring,New South Wales,22:00:00,Weekend,69.80423077
No,Electricity Demand,Spring,New South Wales,22:30:00,Weekend,7292.783942
No,Regional Reference Price,Spring,New South Wales,22:30:00,Weekend,78.77605769
No,Electricity Demand,Spring,New South Wales,23:00:00,Weekend,7128.554135
No,Regional Reference Price,Spring,New South Wales,23:00:00,Weekend,72.60307692
No,Electricity Demand,Spring,New South Wales,23:30:00,Weekend,7004.657115
No,Regional Reference Price,Spring,New South Wales,23:30:00,Weekend,72.67759615
No,Electricity Demand,Spring,Queensland,00:00:00,Weekday,5661.523885
No,Regional Reference Price,Spring,Queensland,00:00:00,Weekday,65.12465385
No,Electricity Demand,Spring,Queensland,00:30:00,Weekday,5489.359231
No,Regional Reference Price,Spring,Queensland,00:30:00,Weekday,62.24476923
No,Electricity Demand,Spring,Queensland,01:00:00,Weekday,5356.615846
No,Regional Reference Price,Spring,Queensland,01:00:00,Weekday,60.20226923
No,Electricity Demand,Spring,Queensland,01:30:00,Weekday,5249.055308
No,Regional Reference Price,Spring,Queensland,01:30:00,Weekday,55.94730769
No,Electricity Demand,Spring,Queensland,02:00:00,Weekday,5183.904231
No,Regional Reference Price,Spring,Queensland,02:00:00,Weekday,55.82776923
No,Electricity Demand,Spring,Queensland,02:30:00,Weekday,5148.274
No,Regional Reference Price,Spring,Queensland,02:30:00,Weekday,54.03080769
No,Electricity Demand,Spring,Queensland,03:00:00,Weekday,5125.492577
No,Regional Reference Price,Spring,Queensland,03:00:00,Weekday,53.65384615
No,Electricity Demand,Spring,Queensland,03:30:00,Weekday,5122.300731
No,Regional Reference Price,Spring,Queensland,03:30:00,Weekday,54.39123077
No,Electricity Demand,Spring,Queensland,04:00:00,Weekday,5133.243385
No,Regional Reference Price,Spring,Queensland,04:00:00,Weekday,52.37076923
No,Electricity Demand,Spring,Queensland,04:30:00,Weekday,5194.754731
No,Regional Reference Price,Spring,Queensland,04:30:00,Weekday,57.87884615
No,Electricity Demand,Spring,Queensland,05:00:00,Weekday,5274.441731
No,Regional Reference Price,Spring,Queensland,05:00:00,Weekday,58.64746154
No,Electricity Demand,Spring,Queensland,05:30:00,Weekday,5439.417346
No,Regional Reference Price,Spring,Queensland,05:30:00,Weekday,65.89453846
No,Electricity Demand,Spring,Queensland,06:00:00,Weekday,5599.4075
No,Regional Reference Price,Spring,Queensland,06:00:00,Weekday,74.03657692
No,Electricity Demand,Spring,Queensland,06:30:00,Weekday,5868.221962
No,Regional Reference Price,Spring,Queensland,06:30:00,Weekday,84.77673077
No,Electricity Demand,Spring,Queensland,07:00:00,Weekday,6079.726154
No,Regional Reference Price,Spring,Queensland,07:00:00,Weekday,95.43411539
No,Electricity Demand,Spring,Queensland,07:30:00,Weekday,6260.778808
No,Regional Reference Price,Spring,Queensland,07:30:00,Weekday,68.98742308
No,Electricity Demand,Spring,Queensland,08:00:00,Weekday,6232.859192
No,Regional Reference Price,Spring,Queensland,08:00:00,Weekday,70.42573077
No,Electricity Demand,Spring,Queensland,08:30:00,Weekday,6163.690654
No,Regional Reference Price,Spring,Queensland,08:30:00,Weekday,68.50161539
No,Electricity Demand,Spring,Queensland,09:00:00,Weekday,6083.946577
No,Regional Reference Price,Spring,Queensland,09:00:00,Weekday,63.99223077
No,Electricity Demand,Spring,Queensland,09:30:00,Weekday,6035.287885
No,Regional Reference Price,Spring,Queensland,09:30:00,Weekday,81.71773077
No,Electricity Demand,Spring,Queensland,10:00:00,Weekday,5979.087615
No,Regional Reference Price,Spring,Queensland,10:00:00,Weekday,61.39038462
No,Electricity Demand,Spring,Queensland,10:30:00,Weekday,5953.326423
No,Regional Reference Price,Spring,Queensland,10:30:00,Weekday,61.62011539
No,Electricity Demand,Spring,Queensland,11:00:00,Weekday,5942.549
No,Regional Reference Price,Spring,Queensland,11:00:00,Weekday,61.80403846
No,Electricity Demand,Spring,Queensland,11:30:00,Weekday,5943.977577
No,Regional Reference Price,Spring,Queensland,11:30:00,Weekday,59.13107692
No,Electricity Demand,Spring,Queensland,12:00:00,Weekday,5971.522615
No,Regional Reference Price,Spring,Queensland,12:00:00,Weekday,58.59838462
No,Electricity Demand,Spring,Queensland,12:30:00,Weekday,5998.834731
No,Regional Reference Price,Spring,Queensland,12:30:00,Weekday,58.24034615
No,Electricity Demand,Spring,Queensland,13:00:00,Weekday,6037.543231
No,Regional Reference Price,Spring,Queensland,13:00:00,Weekday,62.67111539
No,Electricity Demand,Spring,Queensland,13:30:00,Weekday,6101.190308
No,Regional Reference Price,Spring,Queensland,13:30:00,Weekday,64.48169231
No,Electricity Demand,Spring,Queensland,14:00:00,Weekday,6183.9665
No,Regional Reference Price,Spring,Queensland,14:00:00,Weekday,69.28588462
No,Electricity Demand,Spring,Queensland,14:30:00,Weekday,6285.373846
No,Regional Reference Price,Spring,Queensland,14:30:00,Weekday,71.50453846
No,Electricity Demand,Spring,Queensland,15:00:00,Weekday,6385.584692
No,Regional Reference Price,Spring,Queensland,15:00:00,Weekday,74.91942308
No,Electricity Demand,Spring,Queensland,15:30:00,Weekday,6501.850192
No,Regional Reference Price,Spring,Queensland,15:30:00,Weekday,84.13403846
No,Electricity Demand,Spring,Queensland,16:00:00,Weekday,6671.8745
No,Regional Reference Price,Spring,Queensland,16:00:00,Weekday,84.58007692
No,Electricity Demand,Spring,Queensland,16:30:00,Weekday,6838.655885
No,Regional Reference Price,Spring,Queensland,16:30:00,Weekday,84.18142308
No,Electricity Demand,Spring,Queensland,17:00:00,Weekday,7005.359462
No,Regional Reference Price,Spring,Queensland,17:00:00,Weekday,93.01576923
No,Electricity Demand,Spring,Queensland,17:30:00,Weekday,7080.938615
No,Regional Reference Price,Spring,Queensland,17:30:00,Weekday,88.14738462
No,Electricity Demand,Spring,Queensland,18:00:00,Weekday,7130.429731
No,Regional Reference Price,Spring,Queensland,18:00:00,Weekday,101.5093462
No,Electricity Demand,Spring,Queensland,18:30:00,Weekday,7204.505077
No,Regional Reference Price,Spring,Queensland,18:30:00,Weekday,113.7351154
No,Electricity Demand,Spring,Queensland,19:00:00,Weekday,7313.723154
No,Regional Reference Price,Spring,Queensland,19:00:00,Weekday,133.4653846
No,Electricity Demand,Spring,Queensland,19:30:00,Weekday,7193.105615
No,Regional Reference Price,Spring,Queensland,19:30:00,Weekday,101.7941154
No,Electricity Demand,Spring,Queensland,20:00:00,Weekday,7091.463
No,Regional Reference Price,Spring,Queensland,20:00:00,Weekday,91.54173077
No,Electricity Demand,Spring,Queensland,20:30:00,Weekday,6971.343385
No,Regional Reference Price,Spring,Queensland,20:30:00,Weekday,84.727
No,Electricity Demand,Spring,Queensland,21:00:00,Weekday,6769.569769
No,Regional Reference Price,Spring,Queensland,21:00:00,Weekday,77.47276923
No,Electricity Demand,Spring,Queensland,21:30:00,Weekday,6607.289962
No,Regional Reference Price,Spring,Queensland,21:30:00,Weekday,74.89838462
No,Electricity Demand,Spring,Queensland,22:00:00,Weekday,6407.761808
No,Regional Reference Price,Spring,Queensland,22:00:00,Weekday,66.53376923
No,Electricity Demand,Spring,Queensland,22:30:00,Weekday,6269.554423
No,Regional Reference Price,Spring,Queensland,22:30:00,Weekday,86.44834615
No,Electricity Demand,Spring,Queensland,23:00:00,Weekday,6164.907846
No,Regional Reference Price,Spring,Queensland,23:00:00,Weekday,77.63542308
No,Electricity Demand,Spring,Queensland,23:30:00,Weekday,5957.638231
No,Regional Reference Price,Spring,Queensland,23:30:00,Weekday,73.15630769
No,Electricity Demand,Spring,Queensland,00:00:00,Weekend,5642.838077
No,Regional Reference Price,Spring,Queensland,00:00:00,Weekend,65.29913462
No,Electricity Demand,Spring,Queensland,00:30:00,Weekend,5476.167981
No,Regional Reference Price,Spring,Queensland,00:30:00,Weekend,61.24009615
No,Electricity Demand,Spring,Queensland,01:00:00,Weekend,5339.765385
No,Regional Reference Price,Spring,Queensland,01:00:00,Weekend,58.53932692
No,Electricity Demand,Spring,Queensland,01:30:00,Weekend,5227.775
No,Regional Reference Price,Spring,Queensland,01:30:00,Weekend,55.03625
No,Electricity Demand,Spring,Queensland,02:00:00,Weekend,5153.726346
No,Regional Reference Price,Spring,Queensland,02:00:00,Weekend,54.96759615
No,Electricity Demand,Spring,Queensland,02:30:00,Weekend,5106.490577
No,Regional Reference Price,Spring,Queensland,02:30:00,Weekend,54.27884615
No,Electricity Demand,Spring,Queensland,03:00:00,Weekend,5072.633558
No,Regional Reference Price,Spring,Queensland,03:00:00,Weekend,53.78240385
No,Electricity Demand,Spring,Queensland,03:30:00,Weekend,5057.998846
No,Regional Reference Price,Spring,Queensland,03:30:00,Weekend,51.99413462
No,Electricity Demand,Spring,Queensland,04:00:00,Weekend,5047.190385
No,Regional Reference Price,Spring,Queensland,04:00:00,Weekend,51.75067308
No,Electricity Demand,Spring,Queensland,04:30:00,Weekend,5069.372404
No,Regional Reference Price,Spring,Queensland,04:30:00,Weekend,52.55144231
No,Electricity Demand,Spring,Queensland,05:00:00,Weekend,5086.369615
No,Regional Reference Price,Spring,Queensland,05:00:00,Weekend,52.15548077
No,Electricity Demand,Spring,Queensland,05:30:00,Weekend,5120.104135
No,Regional Reference Price,Spring,Queensland,05:30:00,Weekend,53.36625
No,Electricity Demand,Spring,Queensland,06:00:00,Weekend,5133.602308
No,Regional Reference Price,Spring,Queensland,06:00:00,Weekend,51.54076923
No,Electricity Demand,Spring,Queensland,06:30:00,Weekend,5182.394712
No,Regional Reference Price,Spring,Queensland,06:30:00,Weekend,47.77875
